ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0005575	cellular component	2583	400	ZTRI_1.1010,ZTRI_1.1033,ZTRI_1.1040,ZTRI_1.1062,ZTRI_1.1063,ZTRI_1.1078,ZTRI_1.1128,ZTRI_1.1141,ZTRI_1.1210,ZTRI_1.1217,ZTRI_1.1249,ZTRI_1.1282,ZTRI_1.1298,ZTRI_1.1325,ZTRI_1.1349,ZTRI_1.1361,ZTRI_1.1413,ZTRI_1.1519,ZTRI_1.1619,ZTRI_1.1620,ZTRI_1.1642,ZTRI_1.1694,ZTRI_1.1725,ZTRI_1.1727,ZTRI_1.1735,ZTRI_1.1737,ZTRI_1.1767,ZTRI_1.1816,ZTRI_1.1826,ZTRI_1.1835,ZTRI_1.1852,ZTRI_1.1908,ZTRI_1.193,ZTRI_1.1946,ZTRI_1.1952,ZTRI_1.1953,ZTRI_1.1960,ZTRI_1.1963,ZTRI_1.1975,ZTRI_1.1989,ZTRI_1.1996,ZTRI_1.204,ZTRI_1.2047,ZTRI_1.2071,ZTRI_1.2075,ZTRI_1.2093,ZTRI_1.2095,ZTRI_1.2108,ZTRI_1.374,ZTRI_1.383,ZTRI_1.406,ZTRI_1.407,ZTRI_1.442,ZTRI_1.527,ZTRI_1.57,ZTRI_1.573,ZTRI_1.578,ZTRI_1.611,ZTRI_1.635,ZTRI_1.636,ZTRI_1.650,ZTRI_1.677,ZTRI_1.686,ZTRI_1.736,ZTRI_1.798,ZTRI_1.847,ZTRI_1.910,ZTRI_1.937,ZTRI_1.96,ZTRI_1.993,ZTRI_10.101,ZTRI_10.217,ZTRI_10.239,ZTRI_10.242,ZTRI_10.282,ZTRI_10.374,ZTRI_10.385,ZTRI_10.434,ZTRI_10.449,ZTRI_10.499,ZTRI_10.8,ZTRI_11.163,ZTRI_11.307,ZTRI_11.308,ZTRI_11.309,ZTRI_11.330,ZTRI_11.378,ZTRI_11.385,ZTRI_11.390,ZTRI_11.398,ZTRI_11.498,ZTRI_11.5,ZTRI_11.72,ZTRI_11.84,ZTRI_11.89,ZTRI_11.90,ZTRI_12.103,ZTRI_12.109,ZTRI_12.129,ZTRI_12.15,ZTRI_12.164,ZTRI_12.172,ZTRI_12.255,ZTRI_12.264,ZTRI_12.284,ZTRI_12.347,ZTRI_12.35,ZTRI_12.350,ZTRI_12.352,ZTRI_12.353,ZTRI_12.365,ZTRI_12.4,ZTRI_12.408,ZTRI_12.441,ZTRI_12.6,ZTRI_13.113,ZTRI_13.131,ZTRI_13.182,ZTRI_13.222,ZTRI_13.274,ZTRI_13.319,ZTRI_13.354,ZTRI_13.39,ZTRI_13.83,ZTRI_13.95,ZTRI_17.43,ZTRI_18.6,ZTRI_18.73,ZTRI_2.1004,ZTRI_2.1016,ZTRI_2.1047,ZTRI_2.1068,ZTRI_2.1077,ZTRI_2.1079,ZTRI_2.1092,ZTRI_2.1098,ZTRI_2.1114,ZTRI_2.1125,ZTRI_2.1168,ZTRI_2.1200,ZTRI_2.1201,ZTRI_2.161,ZTRI_2.171,ZTRI_2.235,ZTRI_2.27,ZTRI_2.296,ZTRI_2.300,ZTRI_2.315,ZTRI_2.333,ZTRI_2.379,ZTRI_2.435,ZTRI_2.455,ZTRI_2.499,ZTRI_2.517,ZTRI_2.538,ZTRI_2.54,ZTRI_2.544,ZTRI_2.546,ZTRI_2.592,ZTRI_2.612,ZTRI_2.661,ZTRI_2.709,ZTRI_2.712,ZTRI_2.729,ZTRI_2.736,ZTRI_2.742,ZTRI_2.758,ZTRI_2.774,ZTRI_2.809,ZTRI_2.844.1,ZTRI_2.867,ZTRI_2.894,ZTRI_2.913,ZTRI_2.932,ZTRI_2.960,ZTRI_2.990,ZTRI_20.63,ZTRI_20.67,ZTRI_20.70,ZTRI_3.1005,ZTRI_3.1007,ZTRI_3.1008,ZTRI_3.1020,ZTRI_3.1041,ZTRI_3.1087,ZTRI_3.127,ZTRI_3.161,ZTRI_3.199,ZTRI_3.205,ZTRI_3.219,ZTRI_3.279,ZTRI_3.280,ZTRI_3.314,ZTRI_3.335,ZTRI_3.35,ZTRI_3.356,ZTRI_3.371,ZTRI_3.431,ZTRI_3.433,ZTRI_3.484,ZTRI_3.500,ZTRI_3.526,ZTRI_3.59,ZTRI_3.608,ZTRI_3.612,ZTRI_3.642,ZTRI_3.674,ZTRI_3.755,ZTRI_3.810,ZTRI_3.819,ZTRI_3.829,ZTRI_3.879,ZTRI_3.896,ZTRI_4.128,ZTRI_4.145,ZTRI_4.153,ZTRI_4.176,ZTRI_4.185,ZTRI_4.197,ZTRI_4.199,ZTRI_4.254,ZTRI_4.283,ZTRI_4.301,ZTRI_4.307,ZTRI_4.316,ZTRI_4.319,ZTRI_4.33,ZTRI_4.335,ZTRI_4.338,ZTRI_4.351,ZTRI_4.41,ZTRI_4.418,ZTRI_4.425,ZTRI_4.430,ZTRI_4.452,ZTRI_4.454,ZTRI_4.497,ZTRI_4.543,ZTRI_4.6.1,ZTRI_4.69,ZTRI_4.720,ZTRI_4.730,ZTRI_4.737,ZTRI_4.795,ZTRI_4.879,ZTRI_4.881,ZTRI_4.895,ZTRI_5.102,ZTRI_5.149,ZTRI_5.162,ZTRI_5.210,ZTRI_5.234,ZTRI_5.251,ZTRI_5.284,ZTRI_5.290,ZTRI_5.299,ZTRI_5.304,ZTRI_5.310,ZTRI_5.318,ZTRI_5.326,ZTRI_5.327,ZTRI_5.329,ZTRI_5.344,ZTRI_5.402,ZTRI_5.422,ZTRI_5.43,ZTRI_5.453,ZTRI_5.467,ZTRI_5.490,ZTRI_5.547,ZTRI_5.558,ZTRI_5.566,ZTRI_5.571,ZTRI_5.591,ZTRI_5.594,ZTRI_5.607,ZTRI_5.611,ZTRI_5.613,ZTRI_5.687,ZTRI_5.720,ZTRI_5.730,ZTRI_5.732,ZTRI_5.747,ZTRI_5.754,ZTRI_5.766,ZTRI_5.778,ZTRI_5.779,ZTRI_5.793,ZTRI_5.805,ZTRI_5.835,ZTRI_6.135,ZTRI_6.167.1,ZTRI_6.197,ZTRI_6.201,ZTRI_6.203,ZTRI_6.232,ZTRI_6.24,ZTRI_6.313,ZTRI_6.326,ZTRI_6.344,ZTRI_6.352,ZTRI_6.354,ZTRI_6.360,ZTRI_6.377,ZTRI_6.424,ZTRI_6.430,ZTRI_6.52,ZTRI_6.538,ZTRI_6.560,ZTRI_6.675,ZTRI_6.705,ZTRI_7.130,ZTRI_7.167,ZTRI_7.174,ZTRI_7.206,ZTRI_7.242,ZTRI_7.244,ZTRI_7.273,ZTRI_7.347,ZTRI_7.348,ZTRI_7.365,ZTRI_7.367,ZTRI_7.389,ZTRI_7.439,ZTRI_7.450,ZTRI_7.468,ZTRI_7.510,ZTRI_7.569,ZTRI_7.570,ZTRI_7.572,ZTRI_7.712,ZTRI_7.713,ZTRI_7.79,ZTRI_7.842,ZTRI_7.849,ZTRI_8.121,ZTRI_8.123,ZTRI_8.13,ZTRI_8.131,ZTRI_8.145,ZTRI_8.182,ZTRI_8.2,ZTRI_8.221,ZTRI_8.233,ZTRI_8.235,ZTRI_8.24,ZTRI_8.240,ZTRI_8.26,ZTRI_8.278,ZTRI_8.287,ZTRI_8.288,ZTRI_8.291,ZTRI_8.322,ZTRI_8.335,ZTRI_8.348,ZTRI_8.363,ZTRI_8.374,ZTRI_8.381,ZTRI_8.391,ZTRI_8.401,ZTRI_8.422,ZTRI_8.457,ZTRI_8.497,ZTRI_8.503,ZTRI_8.513,ZTRI_8.537,ZTRI_8.542,ZTRI_8.562,ZTRI_8.586,ZTRI_8.596,ZTRI_8.634,ZTRI_8.661,ZTRI_8.675,ZTRI_8.688,ZTRI_8.694,ZTRI_8.714,ZTRI_8.721,ZTRI_8.742,ZTRI_8.86,ZTRI_9.146,ZTRI_9.167,ZTRI_9.17,ZTRI_9.170,ZTRI_9.173,ZTRI_9.227,ZTRI_9.236,ZTRI_9.254,ZTRI_9.331,ZTRI_9.338,ZTRI_9.346,ZTRI_9.433,ZTRI_9.445,ZTRI_9.451,ZTRI_9.466,ZTRI_9.475,ZTRI_9.484,ZTRI_9.524,ZTRI_9.54,ZTRI_9.583,ZTRI_9.622,	15.5	1.66	3.46	3.40115771438e-44	7.14243120019e-43	7.14243120019e-43
GO:0005783	endoplasmic reticulum	107	37	ZTRI_1.1217,ZTRI_1.1325,ZTRI_1.1361,ZTRI_1.1619,ZTRI_1.650,ZTRI_1.937,ZTRI_10.239,ZTRI_11.309,ZTRI_12.129,ZTRI_2.1077,ZTRI_2.1200,ZTRI_2.54,ZTRI_3.314,ZTRI_3.59,ZTRI_4.145,ZTRI_4.425,ZTRI_4.795,ZTRI_5.299,ZTRI_5.318,ZTRI_5.326,ZTRI_5.327,ZTRI_5.467,ZTRI_5.558,ZTRI_5.747,ZTRI_5.835,ZTRI_7.510,ZTRI_8.182,ZTRI_8.233,ZTRI_8.235,ZTRI_8.288,ZTRI_8.348,ZTRI_8.422,ZTRI_8.513,ZTRI_8.562,ZTRI_9.331,ZTRI_9.484,ZTRI_9.583,	34.6	3.71	5.42	3.65926053327e-13	3.84222355994e-12	7.68444711987e-12
GO:0005886	plasma membrane	44	12	ZTRI_1.1010,ZTRI_1.374,ZTRI_1.937,ZTRI_13.83,ZTRI_13.95,ZTRI_2.1092,ZTRI_2.538,ZTRI_2.809,ZTRI_3.1041,ZTRI_3.612,ZTRI_4.185,ZTRI_9.484,	27.3	2.92	3.7	0.000499119598466	0.00349383718926	0.0104815115678
