ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0030312	external encapsulating structure	145	114	YAL018C,YAL063C,YAL068C,YAR020C,YAR050W,YAR071W,YBR067C,YBR078W,YBR092C,YBR093C,YBR162C,YBR301W,YCL048W,YCR045C,YCR089W,YCR104W,YDL024C,YDL049C,YDR055W,YDR077W,YDR144C,YDR261C,YDR349C,YDR534C,YDR542W,YEL040W,YEL049W,YER011W,YER150W,YFL020C,YGL028C,YGL032C,YGL259W,YGL261C,YGR189C,YGR279C,YGR282C,YGR294W,YHL046C,YHR126C,YHR139C,YHR143W,YHR211W,YHR215W,YIL011W,YIL015W,YIL123W,YIL169C,YIL176C,YIR019C,YIR039C,YIR041W,YJL078C,YJL116C,YJL132W,YJL158C,YJL159W,YJL160C,YJL171C,YJL174W,YJL223C,YJR004C,YJR150C,YJR151C,YKL096W,YKL096W-A,YKL163W,YKL164C,YKL224C,YKR042W,YKR102W,YLL025W,YLL064C,YLR037C,YLR040C,YLR042C,YLR084C,YLR110C,YLR120C,YLR121C,YLR194C,YLR213C,YLR286C,YLR300W,YLR343W,YLR390W-A,YLR461W,YMR006C,YMR215W,YMR305C,YMR307W,YMR325W,YNL066W,YNL190W,YNL300W,YNL322C,YNL327W,YNR044W,YNR067C,YNR076W,YOL030W,YOL132W,YOL154W,YOL155C,YOL161C,YOR009W,YOR010C,YOR190W,YOR214C,YOR247W,YOR382W,YOR383C,YPL130W,YPL163C,	78.6	10.96	64.75	3.94643552039e-107	1.14446630091e-105	1.14446630091e-105
GO:0005576	extracellular region	130	108	YAL063C,YAR050W,YAR071W,YBL008W-A,YBR067C,YBR078W,YBR093C,YBR162C,YBR200W-A,YBR301W,YCR045C,YCR089W,YDL049C,YDR055W,YDR077W,YDR144C,YDR261C,YDR349C,YDR420W,YDR534C,YEL040W,YEL060C,YER011W,YER150W,YFR020W,YGL028C,YGL089C,YGL259W,YGR014W,YGR189C,YGR279C,YGR282C,YHR057C,YHR132C,YHR143W,YHR202W,YHR211W,YIL011W,YIL015W,YIL123W,YIL162W,YIL169C,YIR019C,YIR039C,YJL078C,YJL079C,YJL132W,YJL158C,YJL159W,YJL160C,YJL174W,YJR004C,YJR150C,YJR151C,YJR153W,YKL096W,YKL096W-A,YKL163W,YKL164C,YKR013W,YKR042W,YKR102W,YLR001C,YLR037C,YLR040C,YLR042C,YLR110C,YLR120C,YLR121C,YLR155C,YLR157C,YLR158C,YLR160C,YLR286C,YLR300W,YLR390W-A,YMR006C,YMR008C,YMR215W,YMR297W,YMR305C,YMR307W,YNL012W,YNL066W,YNL160W,YNL190W,YNL300W,YNL322C,YNL327W,YNR044W,YNR067C,YOL011W,YOL030W,YOL154W,YOL155C,YOL159C,YOR003W,YOR009W,YOR010C,YOR190W,YOR214C,YOR247W,YOR382W,YOR383C,YOR389W,YPL130W,YPL187W,YPR121W,	83.1	11.58	84.94	2.86763577928e-106	4.15807187995e-105	8.3161437599e-105
GO:0005618	cell wall	144	113	YAL018C,YAL063C,YAL068C,YAR020C,YAR050W,YAR071W,YBR067C,YBR078W,YBR092C,YBR093C,YBR162C,YBR301W,YCL048W,YCR045C,YCR089W,YCR104W,YDL024C,YDL049C,YDR055W,YDR077W,YDR144C,YDR261C,YDR349C,YDR534C,YDR542W,YEL040W,YEL049W,YER011W,YER150W,YFL020C,YGL028C,YGL032C,YGL259W,YGL261C,YGR189C,YGR279C,YGR282C,YGR294W,YHL046C,YHR126C,YHR139C,YHR143W,YHR211W,YHR215W,YIL011W,YIL015W,YIL123W,YIL169C,YIL176C,YIR019C,YIR039C,YIR041W,YJL078C,YJL116C,YJL158C,YJL159W,YJL160C,YJL171C,YJL174W,YJL223C,YJR004C,YJR150C,YJR151C,YKL096W,YKL096W-A,YKL163W,YKL164C,YKL224C,YKR042W,YKR102W,YLL025W,YLL064C,YLR037C,YLR040C,YLR042C,YLR084C,YLR110C,YLR120C,YLR121C,YLR194C,YLR213C,YLR286C,YLR300W,YLR343W,YLR390W-A,YLR461W,YMR006C,YMR215W,YMR305C,YMR307W,YMR325W,YNL066W,YNL190W,YNL300W,YNL322C,YNL327W,YNR044W,YNR067C,YNR076W,YOL030W,YOL132W,YOL154W,YOL155C,YOL161C,YOR009W,YOR010C,YOR190W,YOR214C,YOR247W,YOR382W,YOR383C,YPL130W,YPL163C,	78.5	10.94	63.98	5.75711198256e-106	5.56520824981e-105	1.66956247494e-104
GO:0005773	vacuole	563	145	YBL017C,YBL039C,YBR014C,YBR036C,YBR139W,YBR162C,YBR187W,YBR205W,YBR286W,YCL048W-A,YCR011C,YCR044C,YCR069W,YCR101C,YDL010W,YDL046W,YDL049C,YDL130W,YDR055W,YDR107C,YDR144C,YDR262W,YDR382W,YDR415C,YDR456W,YDR483W,YDR506C,YDR519W,YDR542W,YEL060C,YER011W,YER017C,YFL020C,YFL040W,YFL041W,YFL048C,YGL027C,YGL032C,YGL089C,YGL203C,YGR023W,YGR106C,YGR279C,YGR282C,YHL042W,YHR057C,YHR126C,YHR132C,YHR143W,YHR151C,YHR173C,YHR202W,YHR215W,YIL011W,YIL014W,YIL099W,YIL140W,YIL162W,YIL173W,YIL176C,YIR019C,YIR041W,YJL037W,YJL079C,YJL116C,YJL132W,YJL158C,YJL160C,YJL174W,YJL178C,YJL222W,YJL223C,YJR004C,YJR103W,YJR137C,YKL034W,YKL077W,YKL096W,YKL220C,YKL224C,YKR013W,YKR044W,YLL025W,YLL051C,YLL064C,YLR001C,YLR037C,YLR042C,YLR083C,YLR104W,YLR110C,YLR194C,YLR213C,YLR250W,YLR286C,YLR300W,YLR332W,YLR343W,YLR406C-A,YLR413W,YLR461W,YML012W,YMR058W,YMR215W,YMR244W,YMR247W-A,YMR251W-A,YMR272W-B,YMR297W,YNL012W,YNL019C,YNL129W,YNL238W,YNL283C,YNL320W,YNL322C,YNL327W,YNR028W,YNR066C,YNR076W,YOL007C,YOL011W,YOL052C-A,YOL105C,YOL132W,YOL154W,YOL161C,YOR003W,YOR008C,YOR009W,YOR010C,YOR099W,YOR190W,YOR214C,YOR247W,YOR288C,YOR381W,YOR382W,YOR383C,YPL006W,YPL154C,YPL163C,YPL221W,YPR075C,YPR157W,	25.8	3.59	6.31	2.93883721342e-49	2.13065697973e-48	8.52262791891e-48
GO:0005783	endoplasmic reticulum	726	139	YAL007C,YAL053W,YAL058W,YAR002C-A,YAR023C,YBR013C,YBR036C,YBR078W,YBR092C,YBR210W,YBR229C,YBR243C,YCL027W,YCL043C,YCL045C,YCR011C,YCR044C,YCR069W,YDL010W,YDL018C,YDL052C,YDR056C,YDR057W,YDR126W,YDR221W,YDR236C,YDR304C,YDR331W,YDR349C,YDR402C,YDR456W,YDR459C,YDR518W,YDR519W,YDR524C-B,YEL001C,YEL002C,YEL004W,YEL043W,YEL068C,YER004W,YER076C,YER118C,YFL041W,YFL048C,YFR018C,YFR020W,YFR026C,YFR039C,YFR041C,YGL020C,YGL027C,YGL032C,YGL054C,YGL126W,YGL139W,YGL200C,YGL228W,YGL258W,YGR106C,YHL028W,YHL042W,YHR057C,YHR079C,YHR098C,YHR101C,YHR110W,YHR140W,YHR188C,YHR204W,YHR212W-A,YIL005W,YIL023C,YIL027C,YIL123W,YIR022W,YJL002C,YJL062W,YJL073W,YJL079C,YJL158C,YJL171C,YJL192C,YJR118C,YKL046C,YKL073W,YKL077W,YKR013W,YKR044W,YLR057W,YLR084C,YLR155C,YLR157C,YLR158C,YLR160C,YLR207W,YLR283W,YLR286C,YLR414C,YLR440C,YML012W,YML128C,YML130C,YMR006C,YMR008C,YMR058W,YMR065W,YMR149W,YMR200W,YMR214W,YMR238W,YMR251W-A,YMR297W,YMR305C,YMR316C-A,YNL012W,YNL024C-A,YNL158W,YNL219C,YNL291C,YNR028W,YOL011W,YOL030W,YOL031C,YOL088C,YOR003W,YOR008C,YOR016C,YOR085W,YOR152C,YOR288C,YOR336W,YPL006W,YPL154C,YPL189W,YPL221W,YPR027C,YPR075C,YPR198W,	19.1	2.67	4.07	3.77425166168e-31	2.18906596378e-30	1.09453298189e-29
GO:0005615	extracellular space	15	9	YCR045C,YEL060C,YHR132C,YJL078C,YJL079C,YJL132W,YKR013W,YLR001C,YOR003W,	60.0	8.36	19.8	1.57538993419e-07	7.61438468193e-07	4.56863080916e-06
GO:0005886	plasma membrane	630	73	YAR023C,YAR050W,YAR066W,YBR078W,YCL027W,YCL048W,YCL048W-A,YCR011C,YDR055W,YDR144C,YDR261C,YDR349C,YDR420W,YDR459C,YDR506C,YDR524C-B,YEL047C,YER118C,YFL040W,YFL041W,YFL051C,YFR012W,YGL259W,YGR014W,YGR023W,YHR126C,YHR214W,YIL015W,YIL140W,YIR019C,YIR039C,YJL062W,YJL158C,YJL171C,YJR151C,YKL046C,YKL220C,YLL051C,YLR084C,YLR120C,YLR121C,YLR194C,YLR214W,YLR332W,YLR343W,YLR413W,YLR414C,YML128C,YMR006C,YMR008C,YMR058W,YMR215W,YMR238W,YMR251W-A,YMR307W,YNL012W,YNL019C,YNL033W,YNL283C,YNL291C,YNL322C,YNR060W,YOL011W,YOL030W,YOL105C,YOL132W,YOR008C,YOR381W,YOR384W,YPL056C,YPR075C,YPR124W,YPR198W,	11.6	1.61	1.84	1.43177034268e-05	5.93161999112e-05	0.000415213399379
GO:0005794	Golgi apparatus	320	42	YAL007C,YAR002C-A,YAR023C,YBL017C,YBR014C,YBR187W,YBR205W,YDL010W,YDL018C,YDR126W,YDR456W,YDR459C,YDR483W,YEL004W,YEL042W,YEL043W,YFL048C,YGL020C,YGL054C,YGL200C,YGL203C,YHL017W,YHR098C,YHR110W,YIL014W,YIL173W,YJL178C,YJL186W,YJL222W,YKL034W,YKL039W,YKL077W,YKR044W,YKR061W,YLR057W,YML012W,YNL024C-A,YNL238W,YNR059W,YNR066C,YOR016C,YOR099W,	13.1	1.83	2.06	7.56867853121e-05	0.000274364596756	0.00219491677405
