ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0005575	cellular component	5140	664	PGTG_00021,PGTG_00037,PGTG_00083,PGTG_00125,PGTG_00140,PGTG_00146,PGTG_00181,PGTG_00223,PGTG_00294,PGTG_00309,PGTG_00333,PGTG_00340,PGTG_00360,PGTG_00368,PGTG_00387,PGTG_00455,PGTG_00458,PGTG_00463,PGTG_00573,PGTG_00681,PGTG_00699,PGTG_00739,PGTG_00840,PGTG_00854,PGTG_00858,PGTG_00862,PGTG_00923,PGTG_00954,PGTG_00957,PGTG_00962,PGTG_01021,PGTG_01027,PGTG_01051,PGTG_01085,PGTG_01131,PGTG_01137,PGTG_01139,PGTG_01141,PGTG_01150,PGTG_01199,PGTG_01224,PGTG_01284,PGTG_01285,PGTG_01294,PGTG_01308,PGTG_01344,PGTG_01392,PGTG_01405,PGTG_01408,PGTG_01424,PGTG_01433,PGTG_01487,PGTG_01583,PGTG_01676,PGTG_01781,PGTG_01793,PGTG_01821,PGTG_01828,PGTG_01838,PGTG_01866,PGTG_01933,PGTG_01936,PGTG_01940,PGTG_01956,PGTG_02055,PGTG_02059,PGTG_02060,PGTG_02094,PGTG_02131,PGTG_02172,PGTG_02223,PGTG_02318,PGTG_02329,PGTG_02360,PGTG_02372,PGTG_02389,PGTG_02410,PGTG_02423,PGTG_02511,PGTG_02530,PGTG_02534,PGTG_02563,PGTG_02578,PGTG_02590,PGTG_02633,PGTG_02650,PGTG_02678,PGTG_02704,PGTG_02775,PGTG_02778,PGTG_02850,PGTG_02865,PGTG_02867,PGTG_02871,PGTG_02959,PGTG_02968,PGTG_02978,PGTG_03001,PGTG_03042,PGTG_03076,PGTG_03106,PGTG_03107,PGTG_03129,PGTG_03190,PGTG_03239,PGTG_03252,PGTG_03260,PGTG_03346,PGTG_03362,PGTG_03403,PGTG_03458,PGTG_03488,PGTG_03509,PGTG_03543,PGTG_03549,PGTG_03551,PGTG_03586,PGTG_03606,PGTG_03659,PGTG_03666,PGTG_03767,PGTG_03769,PGTG_03841,PGTG_03846,PGTG_03848,PGTG_03882,PGTG_03894,PGTG_03902,PGTG_04016,PGTG_04033,PGTG_04080,PGTG_04140,PGTG_04144,PGTG_04161,PGTG_04203,PGTG_04227,PGTG_04246,PGTG_04259,PGTG_04276,PGTG_04479,PGTG_04536,PGTG_04537,PGTG_04593,PGTG_04645,PGTG_04655,PGTG_04662,PGTG_04687,PGTG_04796,PGTG_04798,PGTG_04816,PGTG_04818,PGTG_04914,PGTG_04940,PGTG_04963,PGTG_04975,PGTG_05004,PGTG_05104,PGTG_05183,PGTG_05198,PGTG_05260,PGTG_05262,PGTG_05266,PGTG_05272,PGTG_05274,PGTG_05352,PGTG_05355,PGTG_05413,PGTG_05444,PGTG_05477,PGTG_05602,PGTG_05648,PGTG_05701,PGTG_05901,PGTG_06010,PGTG_06019,PGTG_06124,PGTG_06125,PGTG_06132,PGTG_06196,PGTG_06200,PGTG_06217,PGTG_06268,PGTG_06313,PGTG_06327,PGTG_06342,PGTG_06392,PGTG_06422,PGTG_06431,PGTG_06448,PGTG_06463,PGTG_06472,PGTG_06473,PGTG_06515,PGTG_06567,PGTG_06618,PGTG_06649,PGTG_06692,PGTG_06702,PGTG_06747,PGTG_06757,PGTG_06858,PGTG_06883,PGTG_06892,PGTG_06909,PGTG_06917,PGTG_07012,PGTG_07039,PGTG_07118,PGTG_07127,PGTG_07202,PGTG_07205,PGTG_07208,PGTG_07213,PGTG_07239,PGTG_07241,PGTG_07250,PGTG_07256,PGTG_07258,PGTG_07292,PGTG_07294,PGTG_07307,PGTG_07405,PGTG_07502,PGTG_07517,PGTG_07574,PGTG_07596,PGTG_07600,PGTG_07613,PGTG_07649,PGTG_07660,PGTG_07770,PGTG_07780,PGTG_07806,PGTG_07817,PGTG_07827,PGTG_07852,PGTG_07854,PGTG_07857,PGTG_07900,PGTG_07910,PGTG_07915,PGTG_07920,PGTG_07938,PGTG_07947,PGTG_07970,PGTG_07983,PGTG_08013,PGTG_08072,PGTG_08211,PGTG_08224,PGTG_08241,PGTG_08247,PGTG_08249,PGTG_08290,PGTG_08298,PGTG_08318,PGTG_08354,PGTG_08355,PGTG_08413,PGTG_08477,PGTG_08513,PGTG_08552,PGTG_08553,PGTG_08565,PGTG_08573,PGTG_08627,PGTG_08681,PGTG_08688,PGTG_08714,PGTG_08745,PGTG_08807,PGTG_08816,PGTG_08901,PGTG_08948,PGTG_09014,PGTG_09117,PGTG_09123,PGTG_09138,PGTG_09213,PGTG_09221,PGTG_09252,PGTG_09269,PGTG_09292,PGTG_09325,PGTG_09329,PGTG_09331,PGTG_09360,PGTG_09363,PGTG_09379,PGTG_09447,PGTG_09455,PGTG_09464,PGTG_09475,PGTG_09481,PGTG_09534,PGTG_09548,PGTG_09670,PGTG_09701,PGTG_09727,PGTG_09756,PGTG_09762,PGTG_09898,PGTG_09910,PGTG_09912,PGTG_09927,PGTG_10030,PGTG_10120,PGTG_10164,PGTG_10273,PGTG_10324,PGTG_10334,PGTG_10392,PGTG_10406,PGTG_10410,PGTG_10515,PGTG_10564,PGTG_10585,PGTG_10591,PGTG_10615,PGTG_10617,PGTG_10649,PGTG_10653,PGTG_10664,PGTG_10727,PGTG_10731,PGTG_10752,PGTG_10772,PGTG_10817,PGTG_10851,PGTG_10920,PGTG_10929,PGTG_10961,PGTG_10962,PGTG_10976,PGTG_11034,PGTG_11082,PGTG_11092,PGTG_11121,PGTG_11131,PGTG_11160,PGTG_11161,PGTG_11167,PGTG_11240,PGTG_11289,PGTG_11299,PGTG_11352,PGTG_11359,PGTG_11419,PGTG_11420,PGTG_11422,PGTG_11429,PGTG_11632,PGTG_11633,PGTG_11650,PGTG_11708,PGTG_11815,PGTG_11827,PGTG_11829,PGTG_11907,PGTG_11921,PGTG_11947,PGTG_11997,PGTG_12117,PGTG_12122,PGTG_12162,PGTG_12233,PGTG_12265,PGTG_12271,PGTG_12273,PGTG_12344,PGTG_12429,PGTG_12483,PGTG_12526,PGTG_12527,PGTG_12631,PGTG_12655,PGTG_12702,PGTG_12727,PGTG_12729,PGTG_12756,PGTG_12759,PGTG_12812,PGTG_12883,PGTG_12890,PGTG_12928,PGTG_12953,PGTG_12964,PGTG_12969,PGTG_13019,PGTG_13038,PGTG_13060,PGTG_13100,PGTG_13121,PGTG_13132,PGTG_13144,PGTG_13154,PGTG_13216,PGTG_13277,PGTG_13361,PGTG_13363,PGTG_13395,PGTG_13432,PGTG_13473,PGTG_13475,PGTG_13573,PGTG_13575,PGTG_13576,PGTG_13634,PGTG_13744,PGTG_13757,PGTG_13778,PGTG_13787,PGTG_13788,PGTG_13812,PGTG_13847,PGTG_14049,PGTG_14079,PGTG_14105,PGTG_14201,PGTG_14227,PGTG_14264,PGTG_14274,PGTG_14297,PGTG_14437,PGTG_14442,PGTG_14447,PGTG_14470,PGTG_14495,PGTG_14582,PGTG_14693,PGTG_14706,PGTG_14707,PGTG_14731,PGTG_14790,PGTG_14829,PGTG_14888,PGTG_14908,PGTG_14940,PGTG_14974,PGTG_15040,PGTG_15073,PGTG_15094,PGTG_15146,PGTG_15147,PGTG_15149,PGTG_15193,PGTG_15244,PGTG_15259,PGTG_15317,PGTG_15365,PGTG_15373,PGTG_15381,PGTG_15465,PGTG_15544,PGTG_15655,PGTG_15664,PGTG_15692,PGTG_15729,PGTG_15738,PGTG_15825,PGTG_15827,PGTG_15847,PGTG_15898,PGTG_15913,PGTG_15928,PGTG_15977,PGTG_16001,PGTG_16073,PGTG_16075,PGTG_16077,PGTG_16097,PGTG_16102,PGTG_16139,PGTG_16172,PGTG_16260,PGTG_16375,PGTG_16395,PGTG_16396,PGTG_16397,PGTG_16403,PGTG_16438,PGTG_16481,PGTG_16484,PGTG_16539,PGTG_16565,PGTG_16585,PGTG_16654,PGTG_16659,PGTG_16732,PGTG_16871,PGTG_16886,PGTG_16890,PGTG_16917,PGTG_16953,PGTG_16954,PGTG_16995,PGTG_17048,PGTG_17077,PGTG_17083,PGTG_17104,PGTG_17153,PGTG_17171,PGTG_17172,PGTG_17181,PGTG_17183,PGTG_17205,PGTG_17208,PGTG_17234,PGTG_17237,PGTG_17246,PGTG_17260,PGTG_17312,PGTG_17400,PGTG_17468,PGTG_17479,PGTG_17496,PGTG_17499,PGTG_17536,PGTG_17597,PGTG_17633,PGTG_17638,PGTG_17647,PGTG_17662,PGTG_17666,PGTG_17670,PGTG_17686,PGTG_17768,PGTG_17785,PGTG_17788,PGTG_17791,PGTG_17804,PGTG_17822,PGTG_17839,PGTG_17849,PGTG_17958,PGTG_18037,PGTG_18119,PGTG_18144,PGTG_18187,PGTG_18271,PGTG_18316,PGTG_18386,PGTG_18401,PGTG_18406,PGTG_18444,PGTG_18477,PGTG_18496,PGTG_18532,PGTG_18574,PGTG_18584,PGTG_18599,PGTG_18742,PGTG_18791,PGTG_18859,PGTG_18867,PGTG_18871,PGTG_18964,PGTG_19139,PGTG_19205,PGTG_19224,PGTG_19307,PGTG_19402,PGTG_19429,PGTG_19431,PGTG_19439,PGTG_19443,PGTG_19513,PGTG_19556,PGTG_19559,PGTG_19586,PGTG_19623,PGTG_19626,PGTG_19649,PGTG_19653,PGTG_19670,PGTG_19726,PGTG_19762,PGTG_19801,PGTG_19872,PGTG_19879,PGTG_19926,PGTG_19996,PGTG_20019,PGTG_20024,PGTG_20045,PGTG_20233,PGTG_20240,PGTG_20281,PGTG_20462,PGTG_20511,PGTG_20534,PGTG_20576,PGTG_20625,PGTG_20626,PGTG_20631,PGTG_20636,PGTG_20772,PGTG_20801,PGTG_20810,PGTG_20811,PGTG_20851,PGTG_20867,PGTG_20892,PGTG_20901,PGTG_20917,PGTG_20939,PGTG_20940,PGTG_20954,PGTG_21020,PGTG_21051,PGTG_21067,PGTG_21083,PGTG_21113,PGTG_21131,PGTG_21142,PGTG_21144,PGTG_21204,PGTG_21245,PGTG_21287,PGTG_21319,PGTG_21320,PGTG_21321,PGTG_21335,PGTG_21342,PGTG_21352,PGTG_21389,PGTG_21421,PGTG_21438,PGTG_21473,PGTG_21474,PGTG_21475,PGTG_21501,PGTG_21604,PGTG_21607,PGTG_21609,PGTG_21713,PGTG_21719,PGTG_21721,PGTG_21734,PGTG_21746,PGTG_21789,PGTG_21816,PGTG_21874,PGTG_21881,PGTG_21984,PGTG_22070,PGTG_22072,PGTG_22125,PGTG_22143,PGTG_22159,PGTG_22181,PGTG_22184,PGTG_22263,PGTG_22269,PGTG_22338,PGTG_22345,PGTG_22396,PGTG_22440,PGTG_22443,PGTG_22473,PGTG_22567,PGTG_22639,PGTG_22690,PGTG_22732,	12.9	1.27	8.54	1.10837468236e-51	2.88177417413e-50	2.88177417413e-50
GO:0005783	endoplasmic reticulum	330	91	PGTG_00181,PGTG_00223,PGTG_00340,PGTG_00455,PGTG_01139,PGTG_01141,PGTG_02131,PGTG_02172,PGTG_02329,PGTG_02590,PGTG_03042,PGTG_03129,PGTG_03239,PGTG_03346,PGTG_03666,PGTG_03769,PGTG_03848,PGTG_04246,PGTG_04259,PGTG_04276,PGTG_04796,PGTG_04975,PGTG_05260,PGTG_05266,PGTG_05274,PGTG_05352,PGTG_05701,PGTG_06124,PGTG_06473,PGTG_06567,PGTG_06649,PGTG_07118,PGTG_07202,PGTG_07649,PGTG_07920,PGTG_08241,PGTG_08318,PGTG_08688,PGTG_08714,PGTG_09014,PGTG_09138,PGTG_09292,PGTG_09447,PGTG_09898,PGTG_10030,PGTG_10585,PGTG_11034,PGTG_11299,PGTG_11419,PGTG_11420,PGTG_11422,PGTG_11827,PGTG_11829,PGTG_12117,PGTG_12271,PGTG_12702,PGTG_13757,PGTG_13787,PGTG_14201,PGTG_14227,PGTG_14447,PGTG_14582,PGTG_14790,PGTG_14888,PGTG_14908,PGTG_14940,PGTG_15040,PGTG_15373,PGTG_15738,PGTG_16260,PGTG_16375,PGTG_16438,PGTG_16539,PGTG_16886,PGTG_17077,PGTG_17181,PGTG_17647,PGTG_17666,PGTG_17768,PGTG_18144,PGTG_18271,PGTG_18599,PGTG_18964,PGTG_20233,PGTG_20626,PGTG_20954,PGTG_21113,PGTG_21131,PGTG_21881,PGTG_22269,PGTG_22345,	27.6	2.7	3.71	4.43636219612e-20	5.76727085495e-19	1.15345417099e-18
GO:0005794	Golgi apparatus	189	36	PGTG_00340,PGTG_01285,PGTG_01936,PGTG_01940,PGTG_02131,PGTG_02172,PGTG_03129,PGTG_03239,PGTG_04203,PGTG_04798,PGTG_06125,PGTG_07517,PGTG_07660,PGTG_07817,PGTG_08565,PGTG_09292,PGTG_09447,PGTG_09756,PGTG_11419,PGTG_11420,PGTG_11422,PGTG_12162,PGTG_12702,PGTG_13144,PGTG_14201,PGTG_14447,PGTG_14582,PGTG_15928,PGTG_17536,PGTG_19402,PGTG_19762,PGTG_20801,PGTG_20851,PGTG_20954,PGTG_21113,PGTG_21352,	19.0	1.87	2.13	0.000146574129751	0.00117035315633	0.00381092737353
GO:0005886	plasma membrane	242	43	PGTG_00125,PGTG_00333,PGTG_01392,PGTG_01487,PGTG_01933,PGTG_02060,PGTG_02360,PGTG_02372,PGTG_02423,PGTG_02850,PGTG_02865,PGTG_02867,PGTG_02871,PGTG_03543,PGTG_03659,PGTG_04796,PGTG_06692,PGTG_06917,PGTG_07012,PGTG_07780,PGTG_07900,PGTG_08211,PGTG_08247,PGTG_08552,PGTG_08573,PGTG_09014,PGTG_09213,PGTG_10410,PGTG_11121,PGTG_12265,PGTG_14264,PGTG_15149,PGTG_16654,PGTG_17670,PGTG_17839,PGTG_18444,PGTG_18871,PGTG_19559,PGTG_21438,PGTG_21719,PGTG_21721,PGTG_21874,PGTG_22184,	17.8	1.74	1.96	0.000180054331744	0.00117035315633	0.00468141262533
